  0.00038361   0.00216110 0
  0.00038361   0.00216110 0
  0.00038413   0.00216433 0
  0.00038414   0.00216435 0
  0.00038389   0.00216279 0
  0.00038430   0.00216537 0
  0.00038400   0.00216350 0
  0.00038400   0.00216350 0
  0.00038422   0.00216487 0
  0.00038390   0.00216287 0
  0.00038413   0.00216433 0
  0.00038369   0.00216155 0
  0.00038369   0.00216155 0
  0.00038367   0.00216143 0
  0.00038375   0.00216192 0
  0.00038344   0.00216000 0
  0.00038315   0.00215824 0
  0.00038315   0.00215824 0
  0.00038375   0.00216192 0
  0.00038398   0.00216336 0
  0.00038344   0.00216000 0
  0.00038301   0.00215734 0
  0.00038301   0.00215734 0
  0.00038367   0.00216145 0
  0.00038375   0.00216194 0
  0.00038406   0.00216385 0
  0.00038369   0.00216156 0
  0.00038369   0.00216156 0
  0.00038367   0.00216147 0
  0.00038375   0.00216194 0
  0.00038367   0.00216146 0
  0.00038324   0.00215876 0
  0.00038324   0.00215876 0
  0.00038391   0.00216291 0
  0.00038430   0.00216537 0
  0.00038312   0.00215803 0
  0.00038269   0.00215541 0
  0.00038269   0.00215541 0
  0.00038312   0.00215805 0
  0.00038327   0.00215897 0
  0.00038350   0.00216037 0
  0.00038292   0.00215681 0
  0.00038292   0.00215681 0
  0.00038342   0.00215993 0
  0.00038343   0.00215994 0
  0.00038327   0.00215897 0
  0.00038277   0.00215589 0
  0.00038277   0.00215589 0
  0.00038350   0.00216043 0
  0.00038389   0.00216280 0
  0.00038375   0.00216194 0
  0.00038339   0.00215970 0
  0.00038339   0.00215970 0
  0.00038390   0.00216290 0
  0.00038383   0.00216242 0
  0.00038422   0.00216487 0
  0.00038315   0.00215823 0
  0.00038315   0.00215823 0
  0.00038351   0.00216046 0
  0.00038352   0.00216049 0
  0.00038374   0.00216191 0
  0.00038330   0.00215919 0
  0.00038330   0.00215919 0
  0.00038390   0.00216288 0
  0.00038414   0.00216434 0
  0.00038438   0.00216585 2
  0.00038413   0.00216432 0
  0.00038413   0.00216430 0
  0.00038405   0.00216381 0
  0.00038398   0.00216335 0
  0.00038398   0.00216335 0
  0.00038390   0.00216286 0
  0.00038390   0.00216287 0
  0.00038398   0.00216335 0
  0.00038390   0.00216286 0
  0.00038390   0.00216287 0
  0.00038406   0.00216385 0
  0.00038398   0.00216336 0
  0.00038406   0.00216387 0
  0.00038398   0.00216338 0
  0.00038390   0.00216289 0
  0.00038414   0.00216436 0
  0.00038422   0.00216486 0
  0.00038414   0.00216436 0
  0.00038357   0.00216083 0
  0.00038342   0.00215989 0
  0.00038334   0.00215943 0
  0.00038342   0.00215989 0
  0.00038388   0.00216278 0
  0.00038381   0.00216229 0
  0.00038365   0.00216134 0
  0.00038373   0.00216181 0
  0.00038365   0.00216133 0
  0.00038381   0.00216231 0
  0.00038422   0.00216485 0
  0.00038414   0.00216436 0
  0.00038406   0.00216386 0
  0.00038414   0.00216436 0
  0.00038406   0.00216387 0
  0.00038390   0.00216285 0
  0.00038382   0.00216238 0
  0.00038374   0.00216190 0
  0.00038413   0.00216433 0
  0.00038406   0.00216384 0
  0.00038413   0.00216430 0
  0.00038422   0.00216485 0
  0.00038406   0.00216387 0
  0.00038398   0.00216339 0
  0.00038430   0.00216537 0
  0.00038381   0.00216232 0
  0.00038389   0.00216280 0
  0.00038381   0.00216233 0
  0.00038422   0.00216489 0
  0.00038430   0.00216538 0
  0.00038422   0.00216484 0
  0.00038414   0.00216436 0
  0.00038414   0.00216439 0
  0.00038422   0.00216488 0
  0.00038382   0.00216240 0
  0.00038375   0.00216193 0
  0.00038390   0.00216287 0
  0.00038406   0.00216385 0
  0.00038413   0.00216433 0
  0.00038406   0.00216385 0
  0.00038367   0.00216143 0
  0.00038359   0.00216098 0
  0.00038375   0.00216192 0
  0.00038367   0.00216145 0
  0.00038367   0.00216146 0
  0.00038406   0.00216385 0
  0.00038398   0.00216337 0
  0.00038336   0.00215955 0
  0.00038344   0.00216001 0
  0.00038351   0.00216047 0
  0.00038344   0.00216001 0
  0.00038367   0.00216146 0
  0.00038375   0.00216192 0
  0.00038390   0.00216289 0
  0.00038383   0.00216243 0
  0.00038351   0.00216047 0
  0.00038336   0.00215955 0
  0.00038344   0.00216000 0
  0.00038336   0.00215954 0
  0.00038367   0.00216145 0
  0.00038360   0.00216099 0
  0.00038398   0.00216336 0
  0.00038390   0.00216289 0
  0.00038367   0.00216147 0
  0.00038375   0.00216194 0
  0.00038398   0.00216338 0
  0.00038390   0.00216290 0
  0.00038406   0.00216386 0
  0.00038367   0.00216147 0
  0.00038360   0.00216100 0
  0.00038352   0.00216055 0
  0.00038375   0.00216195 0
  0.00038367   0.00216147 0
  0.00038360   0.00216101 0
  0.00038406   0.00216388 0
  0.00038360   0.00216100 0
  0.00038367   0.00216146 0
  0.00038360   0.00216099 0
  0.00038375   0.00216194 0
  0.00038383   0.00216244 0
  0.00038391   0.00216291 0
  0.00038383   0.00216245 0
  0.00038422   0.00216489 0
  0.00038319   0.00215849 0
  0.00038304   0.00215758 0
  0.00038297   0.00215713 0
  0.00038312   0.00215803 0
  0.00038312   0.00215806 0
  0.00038305   0.00215760 0
  0.00038298   0.00215716 0
  0.00038350   0.00216037 0
  0.00038320   0.00215852 0
  0.00038327   0.00215897 0
  0.00038320   0.00215852 0
  0.00038342   0.00215991 0
  0.00038335   0.00215946 0
  0.00038335   0.00215946 0
  0.00038328   0.00215901 0
  0.00038335   0.00215948 0
  0.00038343   0.00215993 0
  0.00038335   0.00215948 0
  0.00038335   0.00215949 0
  0.00038373   0.00216183 0
  0.00038320   0.00215852 0
  0.00038313   0.00215807 0
  0.00038320   0.00215852 0
  0.00038320   0.00215852 0
  0.00038343   0.00215997 0
  0.00038336   0.00215952 0
  0.00038351   0.00216043 0
  0.00038381   0.00216233 0
  0.00038375   0.00216194 0
  0.00038367   0.00216148 0
  0.00038367   0.00216148 0
  0.00038383   0.00216242 0
  0.00038383   0.00216242 0
  0.00038375   0.00216195 0
  0.00038383   0.00216243 0
  0.00038414   0.00216437 0
  0.00038375   0.00216195 0
  0.00038368   0.00216149 0
  0.00038383   0.00216243 0
  0.00038414   0.00216439 0
  0.00038343   0.00215999 0
  0.00038336   0.00215954 0
  0.00038344   0.00216000 0
  0.00038344   0.00216000 0
  0.00038336   0.00215954 0
  0.00038352   0.00216050 0
  0.00038344   0.00216004 0
  0.00038390   0.00216287 0
  0.00038382   0.00216240 0
  0.00038367   0.00216145 0
  0.00038367   0.00216143 0
  0.00038367   0.00216143 0
  0.00038359   0.00216097 0
  0.00038383   0.00216241 0
  0.00038390   0.00216289 0
  0.00038406   0.00216386 0
  0.00038398   0.00216339 0
  0.00038380   0.00216228 0
  0.00038413   0.00216433 0
  0.00038405   0.00216383 0
  0.00038397   0.00216333 0
  0.00038390   0.00216287 0
  0.00038382   0.00216237 0
  0.00038382   0.00216237 0
  0.00038382   0.00216239 0
  0.00038390   0.00216288 0
  0.00038398   0.00216338 0
  0.00038406   0.00216386 0
  0.00038406   0.00216387 0
  0.00038349   0.00216035 0
  0.00038327   0.00215896 0
  0.00038373   0.00216181 0
  0.00038358   0.00216086 0
  0.00038357   0.00216085 0
  0.00038373   0.00216183 0
  0.00038406   0.00216387 0
  0.00038398   0.00216338 0
  0.00038382   0.00216236 0
  0.00038367   0.00216142 0
  0.00038405   0.00216383 0
  0.00038414   0.00216437 0
  0.00038391   0.00216292 0
  0.00038423   0.00216490 0
  0.00038373   0.00216185 0
  0.00038374   0.00216187 0
  0.00038415   0.00216441 0
  0.00038423   0.00216490 0
  0.00038407   0.00216392 0
  0.00038415   0.00216440 0
  0.00038367   0.00216147 0
  0.00038382   0.00216241 0
  0.00038398   0.00216338 0
  0.00038398   0.00216338 0
  0.00038359   0.00216097 0
  0.00038360   0.00216099 0
  0.00038360   0.00216100 0
  0.00038390   0.00216290 0
  0.00038329   0.00215910 0
  0.00038336   0.00215956 0
  0.00038336   0.00215956 0
  0.00038360   0.00216100 0
  0.00038367   0.00216145 0
  0.00038344   0.00216001 0
  0.00038329   0.00215910 0
  0.00038329   0.00215909 0
  0.00038360   0.00216099 0
  0.00038352   0.00216053 0
  0.00038383   0.00216242 0
  0.00038360   0.00216102 0
  0.00038383   0.00216244 0
  0.00038398   0.00216338 0
  0.00038360   0.00216102 0
  0.00038345   0.00216009 0
  0.00038368   0.00216149 0
  0.00038352   0.00216055 0
  0.00038399   0.00216341 0
  0.00038352   0.00216054 0
  0.00038367   0.00216148 0
  0.00038375   0.00216197 0
  0.00038376   0.00216198 0
  0.00038415   0.00216441 0
  0.00038312   0.00215805 0
  0.00038290   0.00215669 0
  0.00038305   0.00215758 0
  0.00038291   0.00215671 0
  0.00038342   0.00215992 0
  0.00038312   0.00215807 0
  0.00038312   0.00215807 0
  0.00038335   0.00215946 0
  0.00038328   0.00215901 0
  0.00038320   0.00215856 0
  0.00038328   0.00215902 0
  0.00038328   0.00215904 0
  0.00038366   0.00216137 0
  0.00038305   0.00215763 0
  0.00038313   0.00215808 0
  0.00038312   0.00215807 0
  0.00038329   0.00215907 0
  0.00038374   0.00216187 0
  0.00038360   0.00216102 0
  0.00038360   0.00216102 0
  0.00038375   0.00216196 0
  0.00038368   0.00216149 0
  0.00038375   0.00216197 0
  0.00038406   0.00216389 0
  0.00038360   0.00216103 0
  0.00038407   0.00216391 0
  0.00038329   0.00215909 0
  0.00038336   0.00215955 0
  0.00038329   0.00215909 0
  0.00038344   0.00216004 0
  0.00038337   0.00215959 0
  0.00038375   0.00216193 0
  0.00038359   0.00216096 0
  0.00038352   0.00216051 0
  0.00038375   0.00216195 0
  0.00038383   0.00216242 0
  0.00038391   0.00216292 0
  0.00038389   0.00216284 0
  0.00038374   0.00216189 0
  0.00038374   0.00216189 0
  0.00038390   0.00216290 0
  0.00038398   0.00216337 0
  0.00038342   0.00215988 0
  0.00038365   0.00216133 0
  0.00038350   0.00216037 0
  0.00038398   0.00216338 0
  0.00038374   0.00216188 0
  0.00038398   0.00216334 0
  0.00038406   0.00216384 0
  0.00038407   0.00216391 0
  0.00038383   0.00216246 0
  0.00038376   0.00216200 0
  0.00038415   0.00216442 0
  0.00038366   0.00216139 0
  0.00038359   0.00216093 0
  0.00038366   0.00216142 0
  0.00038407   0.00216394 0
  0.00038400   0.00216347 0
  0.00038415   0.00216443 0
  0.00038406   0.00216389 0
  0.00038399   0.00216342 0
  0.00038399   0.00216345 0
  0.00038407   0.00216393 0
  0.00038360   0.00216101 0
  0.00038353   0.00216056 0
  0.00038375   0.00216195 0
  0.00038391   0.00216291 0
  0.00038383   0.00216245 0
  0.00038391   0.00216291 0
  0.00038352   0.00216051 0
  0.00038345   0.00216007 0
  0.00038352   0.00216053 0
  0.00038352   0.00216054 0
  0.00038345   0.00216009 0
  0.00038352   0.00216055 0
  0.00038383   0.00216243 0
  0.00038375   0.00216197 0
  0.00038322   0.00215866 0
  0.00038329   0.00215911 0
  0.00038329   0.00215911 0
  0.00038322   0.00215867 0
  0.00038352   0.00216055 0
  0.00038360   0.00216099 0
  0.00038352   0.00216054 0
  0.00038375   0.00216197 0
  0.00038337   0.00215956 0
  0.00038329   0.00215912 0
  0.00038322   0.00215866 0
  0.00038322   0.00215865 0
  0.00038315   0.00215821 0
  0.00038352   0.00216053 0
  0.00038345   0.00216008 0
  0.00038375   0.00216196 0
  0.00038368   0.00216151 0
  0.00038353   0.00216057 0
  0.00038368   0.00216148 0
  0.00038360   0.00216104 0
  0.00038375   0.00216198 0
  0.00038391   0.00216292 0
  0.00038383   0.00216246 0
  0.00038353   0.00216057 0
  0.00038338   0.00215964 0
  0.00038331   0.00215919 0
  0.00038360   0.00216103 0
  0.00038345   0.00216009 0
  0.00038338   0.00215964 0
  0.00038391   0.00216295 0
  0.00038353   0.00216055 0
  0.00038345   0.00216008 0
  0.00038338   0.00215964 0
  0.00038360   0.00216102 0
  0.00038368   0.00216151 0
  0.00038361   0.00216105 0
  0.00038368   0.00216153 0
  0.00038407   0.00216393 0
  0.00038400   0.00216347 0
  0.00038305   0.00215761 0
  0.00038283   0.00215625 0
  0.00038276   0.00215582 0
  0.00038297   0.00215714 0
  0.00038305   0.00215763 0
  0.00038283   0.00215628 0
  0.00038276   0.00215584 0
  0.00038335   0.00215948 0
  0.00038305   0.00215763 0
  0.00038298   0.00215719 0
  0.00038305   0.00215763 0
  0.00038328   0.00215901 0
  0.00038321   0.00215857 0
  0.00038321   0.00215857 0
  0.00038313   0.00215811 0
  0.00038306   0.00215767 0
  0.00038328   0.00215903 0
  0.00038321   0.00215858 0
  0.00038313   0.00215813 0
  0.00038321   0.00215859 0
  0.00038358   0.00216092 0
  0.00038298   0.00215719 0
  0.00038291   0.00215675 0
  0.00038305   0.00215764 0
  0.00038305   0.00215762 0
  0.00038298   0.00215718 0
  0.00038321   0.00215863 0
  0.00038343   0.00215998 0
  0.00038336   0.00215954 0
  0.00038366   0.00216142 0
  0.00038353   0.00216056 0
  0.00038345   0.00216011 0
  0.00038353   0.00216056 0
  0.00038368   0.00216150 0
  0.00038360   0.00216103 0
  0.00038353   0.00216058 0
  0.00038368   0.00216151 0
  0.00038399   0.00216342 0
  0.00038391   0.00216296 0
  0.00038353   0.00216057 0
  0.00038375   0.00216197 0
  0.00038368   0.00216151 0
  0.00038399   0.00216345 0
  0.00038322   0.00215864 0
  0.00038315   0.00215820 0
  0.00038329   0.00215910 0
  0.00038322   0.00215864 0
  0.00038314   0.00215819 0
  0.00038337   0.00215960 0
  0.00038330   0.00215914 0
  0.00038367   0.00216148 0
  0.00038360   0.00216102 0
  0.00038360   0.00216100 0
  0.00038352   0.00216051 0
  0.00038344   0.00216006 0
  0.00038345   0.00216007 0
  0.00038368   0.00216149 0
  0.00038360   0.00216104 0
  0.00038375   0.00216197 0
  0.00038383   0.00216245 0
  0.00038376   0.00216199 0
  0.00038382   0.00216237 0
  0.00038366   0.00216141 0
  0.00038366   0.00216141 0
  0.00038383   0.00216241 0
  0.00038390   0.00216288 0
  0.00038334   0.00215941 0
  0.00038357   0.00216085 0
  0.00038342   0.00215990 0
  0.00038390   0.00216289 0
  0.00038366   0.00216140 0
  0.00038390   0.00216285 0
  0.00038399   0.00216344 0
  0.00038369   0.00216155 0
  0.00038407   0.00216396 0
  0.00038351   0.00216048 0
  0.00038359   0.00216097 0
  0.00038392   0.00216301 0
  0.00038407   0.00216396 0
  0.00038391   0.00216296 0
  0.00038392   0.00216298 0
  0.00038400   0.00216347 0
  0.00038345   0.00216011 0
  0.00038368   0.00216150 0
  0.00038376   0.00216200 0
  0.00038383   0.00216245 0
  0.00038337   0.00215962 0
  0.00038338   0.00215965 0
  0.00038345   0.00216011 0
  0.00038368   0.00216151 0
  0.00038315   0.00215822 0
  0.00038322   0.00215867 0
  0.00038315   0.00215823 0
  0.00038345   0.00216010 0
  0.00038345   0.00216009 0
  0.00038368   0.00216152 0
  0.00038322   0.00215868 0
  0.00038315   0.00215822 0
  0.00038308   0.00215777 0
  0.00038345   0.00216008 0
  0.00038338   0.00215964 0
  0.00038361   0.00216106 0
  0.00038346   0.00216012 0
  0.00038368   0.00216152 0
  0.00038376   0.00216200 0
  0.00038346   0.00216012 0
  0.00038324   0.00215876 0
  0.00038353   0.00216059 0
  0.00038331   0.00215920 0
  0.00038384   0.00216249 0
  0.00038345   0.00216011 0
  0.00038331   0.00215920 0
  0.00038353   0.00216057 0
  0.00038353   0.00216060 0
  0.00038361   0.00216108 0
  0.00038392   0.00216301 0
  0.00038298   0.00215718 0
  0.00038269   0.00215539 0
  0.00038290   0.00215670 0
  0.00038270   0.00215541 0
  0.00038328   0.00215904 0
  0.00038291   0.00215676 0
  0.00038298   0.00215719 0
  0.00038313   0.00215813 0
  0.00038314   0.00215814 0
  0.00038299   0.00215724 0
  0.00038321   0.00215859 0
  0.00038306   0.00215769 0
  0.00038314   0.00215816 0
  0.00038351   0.00216047 0
  0.00038284   0.00215632 0
  0.00038298   0.00215720 0
  0.00038291   0.00215674 0
  0.00038314   0.00215819 0
  0.00038359   0.00216097 0
  0.00038338   0.00215967 0
  0.00038345   0.00216011 0
  0.00038361   0.00216105 0
  0.00038346   0.00216013 0
  0.00038361   0.00216106 0
  0.00038384   0.00216250 0
  0.00038346   0.00216013 0
  0.00038361   0.00216106 0
  0.00038392   0.00216299 0
  0.00038308   0.00215776 0
  0.00038322   0.00215866 0
  0.00038307   0.00215775 0
  0.00038330   0.00215916 0
  0.00038323   0.00215871 0
  0.00038353   0.00216057 0
  0.00038337   0.00215961 0
  0.00038337   0.00215962 0
  0.00038353   0.00216059 0
  0.00038368   0.00216151 0
  0.00038368   0.00216154 0
  0.00038365   0.00216136 0
  0.00038344   0.00216004 0
  0.00038384   0.00216252 0
  0.00038376   0.00216200 0
  0.00038361   0.00216107 0
  0.00038338   0.00215965 0
  0.00038338   0.00215964 0
  0.00038361   0.00216107 0
  0.00038324   0.00215876 0
  0.00038346   0.00216016 0
  0.00038283   0.00215626 0
  0.00038291   0.00215676 0
  0.00038299   0.00215726 0
  0.00038284   0.00215631 0
  0.00038338   0.00215967 0
  0.00038338   0.00215968 0
  0.00038300   0.00215732 0
  0.00038330   0.00215917 0
  0.00038276   0.00215583 0
